id,genre,track_name,artist_name,valence,energy,danceability,acousticness,instrumentalness,liveness,loudness,speechiness,tempo
5LdvS9AE8trloD7JZcH11Z,reggaeton,"Esto Aqui No Para (feat. Nova & Jory, Nengo Flow)",J Alvarez,0.794,0.777,0.687,0.134,0.0,0.318,-6.068,0.141,170.018
5Y3jIVt91QQegOrbYvOpXT,reggaeton,"Te He Querido, Te He Llorado",Ivy Queen,0.552,0.857,0.776,0.29,4.47e-06,0.125,-5.824,0.0598,95.02
1NrKLroOjLcSXtlq8twPrc,reggaeton,Parisera (feat. De La Ghetto),Plan B,0.892,0.696,0.819,0.188,0.0,0.722,-6.078,0.0488,87.996
1JdyxjcQKEzlDKcf1y7qMn,reggaeton,Paleta,Wisin & Yandel,0.721,0.842,0.863,0.123,0.0,0.254,-4.904,0.168,95.0
1Q5QDlgl9zAQ4a2WeM4gQE,reggaeton,Donde Hubo Fuego,Various Artists,0.868,0.766,0.7,0.186,0.0,0.218,-5.428,0.0784,93.358
5rhdmtFyYixhT2XZPjzcGb,reggaeton,Puro Bla Bla Bla (feat. Juan Magan),A-Killer,0.964,0.725,0.827,0.21,0.0,0.131,-5.904,0.065,91.988
5QkfMiKGu9t0ENe5Z57NyM,reggaeton,Candy Remix Parte 2 (feat. Tempo & Arcangel),Plan B,0.626,0.815,0.862,0.203,0.0,0.132,-6.097,0.0688,95.999
4nOzG3IL0LamopOEoTdGs5,reggaeton,Roll Away Your Stone,Mumford & Sons,0.181,0.547,0.437,0.0534,5.57e-05,0.0843,-8.956,0.0458,137.49
1MUQ6LtYIw6sSGQJEoIi2X,road-trip,Jumper,Third Eye Blind,0.632,0.542,0.609,0.0123,0.0017,0.29,-9.227,0.0304,91.066
6gkD0tbTaBy9t6meSK4aIL,road-trip,Under the Bridge,Red Hot Chili Peppers,0.513,0.49,0.554,0.0168,0.000534,0.136,-8.046,0.0457,84.275
1RwwmiVtLAtPmxAqKVfwgG,road-trip,Wrong Way,Sublime,0.916,0.667,0.662,0.0738,0.0,0.0896,-6.199,0.0366,149.388
1fJFuvU2ldmeAm5nFIHcPP,road-trip,Kiss Me,Sixpence None The Richer,0.455,0.741,0.529,0.116,1.22e-06,0.0736,-5.661,0.0268,100.008
75fuzn623bYyKISKlFHdCw,road-trip,The High Road,Broken Bells,0.603,0.638,0.61,0.0672,6.59e-06,0.283,-6.574,0.0238,79.955
5cwN1htZyoWqZCc33f3RfE,road-trip,Cruel Summer,Bananarama,0.926,0.828,0.697,0.343,0.0154,0.271,-8.796,0.0266,108.367
5Ph2zm7i1oNSJiAy40j5bw,road-trip,Countdown,Beyoncé,0.699,0.787,0.665,0.31,0.0,0.219,-5.73,0.151,167.351
3axkNosdVQLZiq1HakuGhc,road-trip,Run-Around,Blues Traveler,0.817,0.907,0.591,0.0675,0.0,0.0903,-5.648,0.0837,151.961
3y8rEUEUdmAcPCpPoLotnO,road-trip,Classic,MKTO,0.8,0.781,0.713,0.0353,0.0,0.155,-4.859,0.121,102.078
6AUYnTv5LXbWm2oHxN3QAw,road-trip,One More Time,Daft Punk,0.476,0.697,0.613,0.0194,0.0,0.332,-8.618,0.133,122.746
0DiWol3AO6WpXZgp0goxAV,road-trip,Cars,Gary Numan,0.732,0.595,0.488,0.0421,0.000465,0.143,-9.074,0.0533,128.013
3CKLPDN1AIOYa7QPpy6oDH,road-trip,Feel This Moment (feat. Christina Aguilera),Pitbull,0.531,0.758,0.668,0.0338,0.0,0.204,-3.589,0.158,135.958
4yOn1TEcfsKHUJCL2h1r8I,road-trip,Born in the U.S.A.,Bruce Springsteen,0.584,0.952,0.398,0.000373,7.75e-05,0.1,-6.042,0.061,122.093
0dOg1ySSI7NkpAe89Zo0b9,road-trip,Regulate,Warren G,0.716,0.588,0.832,0.4,0.0,0.104,-10.88,0.248,95.309
5EEOjaJyWvfMglmEwf9bG3,road-trip,Cruise,Florida Georgia Line,0.878,0.948,0.457,0.0191,0.0,0.0536,-3.364,0.0354,148.0
6rtIf2peTj5KMl7o6G0ldg,road-trip,Your Song,Elton John,0.289,0.27,0.551,0.851,7.04e-06,0.0966,-12.808,0.0326,128.221
17VegeBoHvMlIByrdu64KR,road-trip,Welcome To The Jungle,Guns N' Roses,0.331,0.954,0.447,0.0235,0.403,0.298,-8.069,0.0751,123.453
0bVtevEgtDIeRjCJbK3Lmv,road-trip,This Is How We Do,Katy Perry,0.8,0.633,0.686,0.0231,0.0,0.0831,-6.073,0.0483,96.027
4DBkrkVzx7jxxIjxI6FYvz,road-trip,Jump Around,House Of Pain,0.818,0.71,0.854,0.0113,8.72e-05,0.166,-6.32,0.0793,106.894
3XC7Jd6SfrQYKZJ6inyRHK,road-trip,Surfin' U.S.A. - Remastered 2001,The Beach Boys,0.964,0.878,0.545,0.677,0.0,0.127,-4.526,0.0377,159.105
2JvClsYrYfLz76Td6J9MPa,road-trip,Chelsea Dagger,The Fratellis,0.552,0.817,0.512,0.0505,0.0,0.0775,-3.154,0.142,154.607
3ItzRpwvKtkDSNdRSjXu7Z,road-trip,Crazy,Gnarls Barkley,0.64,0.587,0.855,0.0505,0.00714,0.105,-4.589,0.0336,111.97
1vxw6aYJls2oq3gW0DujAo,road-trip,What's My Age Again?,blink-182,0.433,0.954,0.398,0.0133,0.000218,0.0891,-7.373,0.0715,157.766
1hWrl3T1kIH5b9zRHLfCOn,road-trip,Born to Run,Bruce Springsteen,0.618,0.871,0.279,0.00371,1.62e-06,0.143,-7.599,0.072,146.812
7uiqqtFamY6GFmkpJ21yAo,road-trip,Bang Bang,Jessie J,0.724,0.752,0.707,0.269,0.0,0.377,-4.401,0.0885,150.061
2VhPOtIQw2UpQmRVevdviU,road-trip,Closer,Tegan and Sara,0.52,0.751,0.588,0.00174,6.57e-05,0.353,-7.588,0.0328,136.979
4dTVgHZFPlaq9nPbLVVLSG,road-trip,I'm Yours,Jason Mraz,0.712,0.444,0.703,0.559,0.0,0.0973,-9.331,0.0417,150.96
1EzrEOXmMH3G43AXT1y7pA,road-trip,Holiday Road,The Frank & Todd Show,0.336,0.629,0.218,0.435,0.0,0.138,-4.017,0.04,199.75
7g5WuWnwVThfrHC4Y49xdi,road-trip,Everything Has Changed,Taylor Swift,0.426,0.475,0.631,0.349,2.57e-06,0.336,-6.66,0.0283,80.029
2si9smgJqjB3aCRpzz6rYE,road-trip,I Am the Highway,Audioslave,0.2,0.662,0.341,0.105,0.0,0.113,-5.023,0.0335,174.875
3bwAS8cN7Xtzvv5UurJOOX,road-trip,Summertime Sadness [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix,Lana Del Rey,0.114,0.813,0.567,0.0138,9.03e-06,0.125,-5.744,0.0581,126.044
7nnWIPM5hwE3DaUBkvOIpy,road-trip,My Hero,Foo Fighters,0.301,0.925,0.364,6.01e-05,0.000251,0.0603,-4.224,0.0659,153.981
7u5dBtASrtOuBTTZjJrvuJ,road-trip,Domino,Jessie J,0.781,0.557,0.758,0.0117,0.0,0.0418,-4.568,0.034,126.986
439TlnnznSiBbQbgXiBqAd,road-trip,Footloose,Various Artists,0.648,0.927,0.594,0.0719,5e-05,0.079,-2.691,0.0675,173.927
1Ppwc43WYFEBXw2n1ePhDY,road-trip,I Love It (feat. Charli XCX),Icona Pop,0.838,0.905,0.714,0.00855,2.55e-05,0.146,-2.663,0.0289,125.927
3VZQshi4COChhXaz7cLP02,road-trip,We Can't Stop,Miley Cyrus,0.5,0.619,0.607,0.0083,0.0,0.366,-5.761,0.038,79.998
6rvo2EAdn5U47Nn9kWhLpz,road-trip,Gangsta's Paradise (feat. L.V.),Coolio,0.415,0.63,0.641,0.0372,0.0,0.4,-6.393,0.0521,79.955
3u9fHuAtjMY1RW2mZfO4Cf,road-trip,22,Taylor Swift,0.649,0.74,0.662,0.00248,0.000986,0.0625,-6.558,0.0382,104.007
0fuP0ykgrDSxk5odNU7Gy2,road-trip,Ramblin' Man,Allman Brothers Band,0.934,0.831,0.309,0.488,0.00304,0.286,-8.288,0.036,181.145
2Q7LpkYrS0PBpoq3iCqypa,rock,Lullaby,Nickelback,0.404,0.832,0.508,0.000372,0.0,0.0859,-4.395,0.032,136.004
2vBiZ7nBe0OqTZKWGP0s4K,rock,Any Way You Want It,Journey,0.571,0.932,0.529,0.00251,0.00109,0.136,-7.501,0.0488,138.158
71SvEDmsOwIWw1IozsZoMA,rock,Walk On Water,Thirty Seconds To Mars,0.388,0.787,0.495,9.16e-05,0.0,0.167,-6.89,0.0368,140.003
6FT9FZccFD6nE8dMNslz2n,rock,Africa,TOTO,0.732,0.373,0.671,0.257,8.01e-05,0.0481,-18.064,0.0323,92.718
2374M0fQpWi3dLnB54qaLX,rock,High Enough,K.Flay,0.543,0.62,0.606,0.0301,0.0916,0.167,-5.005,0.0298,88.984
1qwno7xb5mJe71xtMS6jl2,rock,Where's the Revolution,Depeche Mode,0.292,0.736,0.583,0.0117,0.0299,0.16,-7.637,0.0315,105.016
2JCv3LADgWrOcJoOa0so6m,rock,Addicted,Saving Abel,0.527,0.864,0.512,0.000821,0.0,0.0982,-4.146,0.0338,138.018
3pxCXv0NACYfYnLjFcQW5D,rock,Cotton Fields,Creedence Clearwater Revival,0.86,0.641,0.582,0.237,0.0,0.132,-7.621,0.0297,148.634
3vO2BbrhKNV2PDl276BUIZ,rock,Whiskey In The Jar,Metallica,0.566,0.97,0.511,5.6e-06,0.00136,0.18,-3.72,0.0414,132.986
2R6UrJ8uWbSIiHWmvRQvN8,rock,Alone,Heart,0.168,0.452,0.418,0.638,0.00026,0.0959,-13.099,0.0356,175.088
54b8qPFqYqIndfdxiLApea,rock,Loser,Beck,0.786,0.611,0.654,0.0337,0.000178,0.405,-10.45,0.119,85.387
5PntSbMHC1ud6Vvl8x56qd,rock,I'd Come For You,Nickelback,0.379,0.82,0.493,0.032,0.0,0.131,-3.368,0.0322,147.979
5ODLroMe7Pj97jxSycQVDt,rock,Enemies,Shinedown,0.502,0.966,0.507,0.00159,0.0,0.336,-2.635,0.046,136.035
1SDl9wY1MqbpJQW0yKEWxL,rock,You're Going Down,Sick Puppies,0.39,0.833,0.49,0.0116,0.000504,0.15,-5.899,0.0487,89.981
5FQXMRDSTkn9fowDJ3kZo8,rock,The Stroke - Remastered 2010,Billy Squier,0.8,0.591,0.67,0.62,0.0,0.373,-6.012,0.0646,91.439
52KvuGmgcgRdrLMXOtda0E,rock,Body Talks,The Struts,0.62,0.859,0.59,0.0036,0.0,0.398,-3.227,0.164,92.987
4ikBDu58f3peRVRsXxuP2Q,rock,Must Be Nice,Nickelback,0.743,0.916,0.619,0.000128,0.183,0.121,-4.214,0.0459,98.008
3LHFVQwFLoFLJRd1AFbPTZ,rock,House On Fire,Rise Against,0.592,0.95,0.427,0.00155,0.0,0.459,-2.187,0.0886,169.006
4c75xeSteTcgSSxRtsKqOJ,rock,The Hell Song,Sum 41,0.658,0.935,0.359,0.000143,0.0141,0.351,-5.529,0.0817,173.429
6hqt1z34Oz0OZtSfy62OFD,rock,What Went Down,Foals,0.131,0.919,0.231,0.00314,0.00451,0.0643,-6.182,0.0728,146.944
5h27GYpKZWWhFov8fOunF6,rock,Eruption - 2015 Remaster,Van Halen,0.5,0.689,0.225,0.469,0.813,0.337,-9.12,0.0555,93.798
2tAeN2TKlQLOoSPXtARzBV,rock,Bang Bang,Green Day,0.359,0.958,0.499,0.000326,2.19e-06,0.432,-5.417,0.0898,127.491
278Ao6KQDxWGGszv24uvhI,rock,Watching Over,Greta Van Fleet,0.41,0.734,0.396,0.00167,0.0637,0.103,-4.897,0.0312,132.567
4f9UzrnxHsWKIheG1TRrEG,rock,She's Kerosene,The Interrupters,0.899,0.936,0.577,0.043,1.74e-05,0.413,-2.924,0.078,168.879
60FJeNTK5edr72G2xtCWuP,rock,Jeremy,Pearl Jam,0.287,0.846,0.285,0.0404,0.0,0.182,-6.472,0.0438,108.808
62nQ8UZVqR2RMvkJHkcO2o,rock,Bad Moon Rising,Creedence Clearwater Revival,0.942,0.774,0.508,0.0586,4.87e-06,0.063,-5.973,0.0321,178.946
2Sc2fikZMUod9wXnwTTzFx,rock,Fear Of The Dark - 1998 Remastered Version,Iron Maiden,0.251,0.815,0.302,0.000762,0.00034,0.0959,-8.756,0.0582,109.937
0P4JuEXYJmu2Q7BTtQW5nR,rock,Black Magic Woman - Single Version,Santana,0.622,0.349,0.489,0.676,0.0789,0.0866,-14.295,0.0323,124.348
4YMQXzscifAREG0a7KNGhB,rock,Hurt,Johnny Cash,0.163,0.392,0.534,0.649,0.000227,0.0948,-7.636,0.0267,90.379
28cnXtME493VX9NOw9cIUh,rock,Forever & Ever More,Nothing But Thieves,0.399,0.841,0.289,0.00582,0.00771,0.267,-4.33,0.146,183.17
0NBAXi7pWtoiLo7oomWBKw,rock,Walk,Foo Fighters,0.194,0.865,0.234,3.62e-05,0.000532,0.289,-5.131,0.0516,137.107
7nAfXgeHfDO50upcOjJOaq,rock,Iron Man - 2012 - Remaster,Black Sabbath,0.427,0.792,0.336,0.00351,0.00175,0.0437,-10.875,0.084,155.587
3IOQZRcEkplCXg6LofKqE9,rock,Cowboys from Hell,Pantera,0.437,0.908,0.415,0.00437,0.0345,0.082,-9.701,0.0765,114.816
5aWhs651KYM26HYM16kRdk,rock,Doing All Right - ...Revisited,Queen,0.418,0.453,0.373,0.261,4.59e-05,0.16,-9.224,0.0419,95.384
69VE5kmfqG4dJSkrB1OtCI,rock,Friday I'm In Love,The Cure,0.514,0.763,0.526,0.00126,6.75e-05,0.359,-12.663,0.0341,136.205
4QlzkaRHtU8gAdwqjWmO8n,rock,The Final Countdown,Europe,0.188,0.843,0.529,0.0628,0.000827,0.0608,-6.908,0.0616,117.662
6mFkJmJqdDVQ1REhVfGgd1,rock,Wall of Glass,Liam Gallagher,0.321,0.939,0.351,6.42e-05,0.00113,0.296,-4.469,0.0564,182.067
5qlSYa5PePLAuAsAFgqVxW,rock,Voodoo,Godsmack,0.853,0.613,0.778,0.17,2.56e-06,0.102,-9.897,0.0488,120.005
5uGsG0LfotfWDq6hql4h53,rock,I Was Made For Lovin' You,KISS,0.867,0.852,0.768,0.214,7.36e-05,0.0723,-6.215,0.038,128.373
07q0QVgO56EorrSGHC48y3,rock,Chlorine,Twenty One Pilots,0.315,0.674,0.609,0.0735,0.06,0.345,-7.388,0.0548,90.009
23OXdR7YuUBVWh5hSnYJau,rock,Until the World Goes Cold,Trivium,0.531,0.887,0.517,0.000244,0.00258,0.151,-7.637,0.0732,166.008
0ncHMpFGT96pis5pi4iJDm,rock,Black,Pearl Jam,0.2,0.684,0.36,0.323,0.0,0.34,-6.457,0.0308,77.15
5Xak5fmy089t0FYmh3VJiY,rock,Somewhere I Belong,Linkin Park,0.442,0.951,0.451,0.00038,2.39e-06,0.261,-3.754,0.0645,162.065
3agtg0x11wPvLIWkYR39nZ,rock,Hero,Skillet,0.782,0.967,0.533,0.00791,0.0,0.336,-2.543,0.0995,142.018
4CbKVDZkYKdv69I4bCaKUq,rock,Don't Come Down,The Maine,0.69,0.907,0.606,0.0367,1.83e-06,0.364,-4.067,0.0675,115.048
47ojH5LeQhl1ZltSAHBEFF,rock,Maggie May,Rod Stewart,0.53,0.583,0.611,0.611,0.0853,0.0688,-10.428,0.0408,129.432
6c20LH3R4foocWLmYyojWq,rock,The Joker,Steve Miller Band,0.737,0.795,0.568,0.0661,8.06e-05,0.686,-6.811,0.0281,83.44
2IgLwduDgZ1sQ7JY4oMvq1,rock-n-roll,In The Air Tonight,Phil Collins,0.357,0.313,0.597,0.669,6.23e-06,0.0734,-10.791,0.0265,94.987
6HSXNV0b4M4cLJ7ljgVVeh,rock-n-roll,Alone,Heart,0.168,0.452,0.418,0.638,0.00026,0.0959,-13.099,0.0356,175.088
4zmx3vEPgRPjRT2CszUsZo,rock-n-roll,Too Much Monkey Business,Chuck Berry,0.853,0.83,0.678,0.813,0.0,0.267,-5.901,0.128,93.275
0GUtRIpAtAocBMPMnZx15M,rock-n-roll,Had Enough,Danko Jones,0.408,0.894,0.423,0.00116,0.0,0.147,-3.54,0.0953,187.853
3BSHfNC57ksIlpr2XRYnrv,rock-n-roll,When I Come Around,Green Day,0.814,0.909,0.531,0.0175,0.0,0.231,-4.236,0.034,97.546
5JtuIHVfsYBFAVrHwjUddj,rock-n-roll,Bullet With Butterfly Wings,The Smashing Pumpkins,0.555,0.705,0.389,5.01e-05,0.86,0.09,-10.331,0.0553,122.154
1EzeXGaZdqsA4Nst1AIAL2,rock-n-roll,Light My Fire,The Doors,0.44,0.725,0.413,0.369,2.16e-05,0.0905,-5.787,0.0324,124.618
5uvosCdMlFdTXhoazkTI5R,rock-n-roll,Blue Suede Shoes,Various Artists,0.963,0.506,0.542,0.223,0.0013,0.235,-11.914,0.0472,170.228
4k8so96fvtK7okllvTSdve,rock-n-roll,Snuff,Slipknot,0.219,0.69,0.544,0.012,0.0095,0.0615,-5.723,0.0425,123.962
02wWugZopNahlikfX5vm3F,rock-n-roll,Tighten Up,The Black Keys,0.567,0.705,0.504,0.00121,4.12e-06,0.453,-6.179,0.0665,108.965
2VmNXNQyZeb1P72Vuz5v7y,rock-n-roll,I Can't Explain - Original Mono Version,The Who,0.803,0.547,0.529,0.0782,0.0,0.0738,-9.295,0.0473,138.708
0xGTPWVlPZ1oNx2z0XZOXK,rock-n-roll,Home Sweet Home,Mötley Crüe,0.142,0.756,0.392,0.0902,2.83e-06,0.166,-6.193,0.0353,75.545
39WdbGVs8RWHP71p6vLyiD,rock-n-roll,Brand New Hate,Backyard Babies,0.685,0.959,0.381,5.56e-05,5.37e-05,0.0836,-2.861,0.0578,180.942
5IgWGRuPWCLPb3Or2X5FI3,rock-n-roll,My Sharona,Various Artists,0.867,0.823,0.623,0.0337,0.0152,0.573,-5.492,0.0402,147.571
1FTnBp64Iy26qERGibjknm,rock-n-roll,The Unforgiven,Metallica,0.251,0.597,0.539,0.0108,0.00552,0.134,-9.581,0.0258,139.444
5SnOyuBtyzufoXBAKOdcxD,rock-n-roll,I Want It All - Remastered 2011,Queen,0.389,0.834,0.398,0.0298,2.35e-06,0.385,-5.786,0.0472,92.376
59CsbfwLNCAUGbBQV3Tki4,rock-n-roll,Runnin' With The Devil,Van Halen,0.527,0.88,0.432,0.0206,0.000191,0.185,-5.769,0.0656,95.59
6uOnSrDg5Rfgil2zUGdyV0,rock-n-roll,Ruby Tuesday,The Rolling Stones,0.391,0.465,0.394,0.835,0.0,0.155,-11.755,0.0501,105.006
59XmHUquo2SrCkiopxQBed,rock-n-roll,The Kill (Bury Me),Thirty Seconds To Mars,0.289,0.912,0.179,0.0014,0.000294,0.582,-3.881,0.0791,182.99
1p1nO35bbi4ZlQgjIA4oa4,rock-n-roll,Stairway to Heaven,Led Zepagain,0.259,0.479,0.392,0.202,0.00533,0.0767,-6.786,0.028,97.987
0DANcJuMamcL9NyYkEWWTq,rock-n-roll,Me and Bobby McGee,Janis Joplin,0.69,0.468,0.513,0.281,5.47e-05,0.14,-10.992,0.0401,93.032
29pzjF6ZkzcW3ofgOVbF0t,rock-n-roll,No One Knows,Queens of the Stone Age,0.67,0.583,0.509,0.0329,0.000124,0.359,-4.902,0.0615,170.886
0melIwOKh1JH4RjI1Is10w,rock-n-roll,Get Rhythm,Johnny Cash,0.962,0.56,0.886,0.579,0.0,0.301,-9.559,0.0565,110.678
6jlxHfuLLletD7RYfqHJwI,rock-n-roll,I'm Walkin',Fats Domino,0.979,0.733,0.65,0.642,0.00074,0.0335,-10.158,0.116,111.123
4z63jB7Ucg9HXMoKmOaN64,rock-n-roll,Shout At The Devil,Mötley Crüe,0.447,0.949,0.511,0.0207,0.000109,0.0743,-5.422,0.0796,94.906
4nUdZ9HaXH02cvAbqf9C5L,rock-n-roll,New Divide,Various Artists,0.38,0.808,0.493,0.000235,0.0,0.0983,-3.365,0.0362,117.971
6Wx88Mv6b9ofjKMKkdwOJd,rock-n-roll,Mr. Brownstone,Guns N' Roses,0.566,0.925,0.494,0.0276,0.0,0.286,-9.288,0.0427,106.08
39RGjsGMaKN7r7BZRdn1wV,rock-n-roll,Voodoo Child (Slight Return),Jimi Hendrix,0.438,0.905,0.356,0.502,0.0137,0.0561,-6.652,0.309,87.57
6d3I7THB2bONUkxOo1DvmZ,rock-n-roll,Gimme Three Steps,Lynyrd Skynyrd,0.847,0.796,0.583,0.333,0.00122,0.141,-7.524,0.0905,133.512
0NB68WBmKfJNC3fhhqfZGv,rock-n-roll,God Save The Queen,Sex Pistols,0.541,0.901,0.304,0.00105,0.000376,0.158,-7.756,0.0602,147.199
2mHchPRtQWet3iIS3jANr1,rock-n-roll,Sabbath Bloody Sabbath,Black Sabbath,0.539,0.603,0.359,0.594,0.00024,0.0896,-9.228,0.0371,137.894
17w2HRNbs1mAJPpi9kSU1e,rock-n-roll,Fool for Your Loving - 2003 Remastered Version,Whitesnake,0.734,0.939,0.588,0.000821,0.013,0.0944,-6.099,0.0628,122.133
1mZ0tmaUykhrhFqHowHb53,rock-n-roll,Jeannie Jeannie Jeannie,Various Artists,0.858,0.889,0.364,0.56,0.0846,0.106,-12.296,0.0766,171.726
0PiAoEY8BQTZmMzNkDwYpj,rock-n-roll,Return to Sender,Elvis Presley,0.971,0.616,0.838,0.575,0.0,0.0785,-6.502,0.0433,131.719
2cdzutoqFK6sfW6exi7oXh,rock-n-roll,Johnny B. Good,Various Artists,0.974,0.776,0.541,0.445,0.0,0.3,-11.648,0.0699,167.045
7tiCpGwvPVPoS5SxsRpZlZ,rock-n-roll,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,0.516,0.814,0.402,0.0383,1.19e-06,0.266,-4.954,0.14,170.02
5eYwDBLucWfWI5KsV7oYX2,rock-n-roll,California Dreamin',The Mamas & The Papas,0.654,0.722,0.547,0.382,0.0,0.049,-6.593,0.0389,112.424
4An0hbjs1THl9cQprYrN6G,rock-n-roll,Glory Days,Bruce Springsteen,0.977,0.948,0.562,0.165,0.0,0.118,-6.547,0.0332,117.153
23DjJ1MQIoVTF5JYJiCq3R,rock-n-roll,All Right Now,Various Artists,0.745,0.568,0.775,0.0917,3.34e-06,0.141,-9.229,0.0899,119.824
2Z6tlBqukXZN4tf6N7hKVU,rock-n-roll,Boom Boom,John Lee Hooker,0.865,0.639,0.471,0.443,0.0127,0.117,-7.988,0.0436,161.101
2nVP9QNyvo0H1FoRkMAT9X,rock-n-roll,I Can't Hardly Stand It,The Cramps,0.545,0.916,0.577,0.445,0.0,0.156,-7.305,0.101,94.731
1gElMA7YL2UEE9njNW9eiR,rockabilly,Pink Cadillac,The Playtones,0.937,0.97,0.562,0.145,0.000309,0.264,-4.149,0.0389,137.264
46iL1jZeExp9I4V0Xzixnp,rockabilly,Barefoot Baby,Janis Martin,0.962,0.553,0.623,0.766,1.99e-06,0.0648,-6.37,0.0847,178.888
1duSTQGCYwX5fEeSIuw65N,rockabilly,Little Bitty Pretty One,Various Artists,0.824,0.577,0.595,0.705,0.0382,0.0629,-9.486,0.318,176.792
3QRLv6aLANNjl6FRS2fDfE,rockabilly,Good Golly Miss Molly,Little Richard,0.967,0.873,0.557,0.481,0.00021,0.395,-9.129,0.0444,166.189
1fMMRoalpb7E8m5FsAta2y,rockabilly,Midsommarnatt,Eddie Meduza,0.969,0.948,0.758,0.28,2.3e-05,0.0554,-6.874,0.0377,97.142
5LAnTrLaN2SzUfWOglKPIy,rockabilly,Buggin' Blues,"Kitty, Daisy & Lewis",0.67,0.439,0.747,0.733,0.00553,0.272,-9.007,0.0705,124.146
5oAQuoO3cg009brIoGqKrd,rockabilly,Surf City,Various Artists,0.742,0.902,0.432,0.00465,0.0,0.104,-8.077,0.0735,112.268
0gCHEgMGiKJpfF0MUjfk9H,rockabilly,Slow,The Reverend Horton Heat,0.469,0.968,0.467,0.000781,0.415,0.207,-6.563,0.0674,132.207
5o2DYMOtThpCvnRiuwUCtf,rockabilly,Lady Luck,The Go Getters,0.437,0.943,0.447,0.245,1.99e-05,0.1,-5.16,0.141,185.028
3v5xDZFemvwj7c6b7ux6HA,rockabilly,Hard Not to Cry,The Baseballs,0.605,0.548,0.315,0.821,0.0,0.266,-8.781,0.0555,205.278
67ZjQLQvQrjNtBvY1YPjR9,rockabilly,Mound Of Clay II,Black Raven,0.766,0.866,0.66,0.0596,0.000395,0.0947,-4.952,0.0378,126.067
4JIVm3YtLR0DD5q8nBfQXy,rockabilly,Cut Across Shorty,Eddie Cochran,0.917,0.421,0.489,0.628,0.0,0.107,-12.136,0.0802,193.333
48FIvtAhUcce3WtNXJRzwW,rockabilly,Brand New Philosophy,John Lindberg Trio,0.964,0.884,0.477,0.147,0.0,0.101,-5.078,0.0536,168.16
3jd8tqFhiTVDBOb8TgPKuW,rockabilly,Red Hot,Various Artists,0.724,0.699,0.382,0.739,0.0,0.0641,-12.289,0.072,174.92
4GGv1cU9IGh03DdXd0guDs,rockabilly,True Romance,Tiger Army,0.254,0.997,0.3,0.000378,1.46e-05,0.108,-3.136,0.13,150.928
2T9P7HaTuG2PYrWkA3dNDz,rockabilly,Lana Lee,Teencats,0.952,0.889,0.684,0.153,0.0001,0.0873,-9.237,0.0699,106.477
7ymvgSmT69W67zy43kvjGi,rockabilly,Jailhouse Rock,Elvis Presley,0.895,0.672,0.635,0.314,5.03e-06,0.0688,-6.788,0.0637,166.903
6pyex9B1kBoRIuabBAc4m8,rockabilly,Miserlou,Carlos & The Bandidos,0.835,0.962,0.432,0.219,0.181,0.312,-2.398,0.0541,82.345
1Xyv32eT6NkVaIBOF1Ksii,rockabilly,Rockit On Down to My House,The Go Getters,0.695,0.96,0.411,0.579,0.0,0.311,-4.46,0.372,185.299
2V1KHRauQ1n5yT6UInfrQq,rockabilly,Fire below,The Lucky Bullets,0.774,0.993,0.603,0.268,0.000959,0.0395,-2.278,0.0487,97.686
4gEqN6KIHohzeDX9za4alS,rockabilly,This Cat's On A Hot Tin Roof,The Brian Setzer Orchestra,0.768,0.904,0.535,0.0171,0.0,0.365,-5.186,0.108,97.942
4CAwwZXWojksW05Q2pD840,rockabilly,Inside Out,Imelda May,0.8,0.67,0.609,0.142,0.0,0.0611,-3.108,0.0429,149.981
4urZQxz8RVY9m2BS0MHkWk,rockabilly,We Belong Together,Various Artists,0.52,0.292,0.605,0.909,5.46e-06,0.247,-11.768,0.0288,113.538
0E6dua3fr3N8Yt0AgYUiGS,rockabilly,Love in This Club,The Baseballs,0.888,0.916,0.47,0.647,0.003,0.403,-4.776,0.129,173.12
3v4rjVmXMhqXqWPiwHaAT7,rockabilly,Sleepwalk,The Top Cats,0.145,0.626,0.556,0.0122,0.74,0.117,-8.202,0.0454,111.183
5QjyK8bYjv12zp8o0qnk3p,rockabilly,Jailhouse Rock,Elvis Presley,0.907,0.598,0.665,0.432,4.12e-06,0.0615,-8.522,0.0715,166.807
23p5qR7pVhpxO4cic7KLOJ,rockabilly,I Gotta Know,Top Cats,0.886,0.935,0.61,0.218,0.0,0.262,-3.081,0.0408,132.006
5wq4pae7Fmr8mnVQC8QKcR,rockabilly,Hanging Out My Tears to Dry,The Go Getters,0.798,0.841,0.638,0.163,0.0,0.13,-6.239,0.0411,104.574
0URv991tua5zmXNoI8JDDo,rockabilly,Draggin The River,Fatboy,0.686,0.8,0.608,0.0868,0.0847,0.104,-5.098,0.0384,88.684
5UqkiXkJ01tclJ89QGLcpx,rockabilly,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",Various Artists,0.774,0.753,0.751,0.227,0.000784,0.209,-8.198,0.0935,106.976
3Zuf70897YkrVRAsrBMMSF,rockabilly,Why Don't You Dance,John Lindberg Trio,0.897,0.821,0.569,0.0748,0.0413,0.293,-7.827,0.0625,97.052
